VIN,open_recalls,name,status,nhtsa,date,Description,Safety,remedy
1FMCU59379KA99389,yes,ELECTRIC POWER STEERING,Recall Incomplete,14S05/14V284000,2014-05-29,"FORD MOTOR COMPANY (FORD) IS RECALLING CERTAIN MODEL YEAR 2008-2011 FORD ESCAPE AND MERCURY MARINER VEHICLES MANUFACTURED AUGUST 18, 2006, THROUGH SEPTEMBER 11, 2010. THE AFFECTED VEHICLES HAVE A STEERING TORQUE SENSOR THAT MAY NOT BE ABLE TO PROPERLY DETECT DRIVER STEERING INPUT. AS A RESULT, THE SYSTEM COULD REMOVE THE ELECTRIC POWER STEERING (EPS) ASSIST.","IF POWER STEERING ASSIST IS LOST, GREATER DRIVER EFFORT WOULD BE REQUIRED TO STEER THE VEHICLE AT LOW SPEEDS, INCREASING THE RISK OF A CRASH.","FORD WILL NOTIFY OWNERS, AND DEALERS WILL UPDATE THE SOFTWARE FOR THE POWER STEERING CONTROL MODULE (PSCM) AND THE INSTRUMENT CLUSTER MODULE, FREE OF CHARGE. IF A VEHICLE SHOWS A HISTORY OF A LOSS OF THE TORQUE SENSOR SIGNAL OR FAULT CODES RELATING TO THE PSCM WHEN THE VEHICLE IS BROUGHT IN FOR THE RECALL REMEDY, THE AFFECTED COMPONENTS WILL BE REPLACED, FREE OF CHARGE. THE RECALL IS EXPECTED TO BEGIN BY JULY 25, 2014. OWNERS MAY CONTACT FORD CUSTOMER SERVICE AT 1-866-436-7332. FORD'S NUMBER FOR THIS RECALL IS 14S05."
1FMCU59H48KE46400,no,,,,,,,
1FMCU93106KC13338,no,,,,,,,
1FMCU93148KE78668,no,,,,,,,
1FMCU93168KC32057,no,,,,,,,
1FMCU94195KB84466,no,,,,,,,
1FMCU9C72AKD34711,yes,ELECTRIC POWER STEERING,Recall Incomplete,14S05/14V284000,2014-05-29,"FORD MOTOR COMPANY (FORD) IS RECALLING CERTAIN MODEL YEAR 2008-2011 FORD ESCAPE AND MERCURY MARINER VEHICLES MANUFACTURED AUGUST 18, 2006, THROUGH SEPTEMBER 11, 2010. THE AFFECTED VEHICLES HAVE A STEERING TORQUE SENSOR THAT MAY NOT BE ABLE TO PROPERLY DETECT DRIVER STEERING INPUT. AS A RESULT, THE SYSTEM COULD REMOVE THE ELECTRIC POWER STEERING (EPS) ASSIST.","IF POWER STEERING ASSIST IS LOST, GREATER DRIVER EFFORT WOULD BE REQUIRED TO STEER THE VEHICLE AT LOW SPEEDS, INCREASING THE RISK OF A CRASH.","FORD WILL NOTIFY OWNERS, AND DEALERS WILL UPDATE THE SOFTWARE FOR THE POWER STEERING CONTROL MODULE (PSCM) AND THE INSTRUMENT CLUSTER MODULE, FREE OF CHARGE. IF A VEHICLE SHOWS A HISTORY OF A LOSS OF THE TORQUE SENSOR SIGNAL OR FAULT CODES RELATING TO THE PSCM WHEN THE VEHICLE IS BROUGHT IN FOR THE RECALL REMEDY, THE AFFECTED COMPONENTS WILL BE REPLACED, FREE OF CHARGE. THE RECALL IS EXPECTED TO BEGIN BY JULY 25, 2014. OWNERS MAY CONTACT FORD CUSTOMER SERVICE AT 1-866-436-7332. FORD'S NUMBER FOR THIS RECALL IS 14S05."
1FMCU9D75BKB54106,no,,,,,,,
1FMCU9DG1AKD20779,no,,,,,,,
1FMCU9DG7CKA33613,no,,,,,,,
1FMCU9DGXAKC68830,no,,,,,,,
1FMCU9EG6CKB48203,no,,,,,,,
1FMCU9EG9AKC96407,no,,,,,,,
1FMCU9G61LUA44582,yes,PCM PROGRAMMING AND DRAIN TUBE INSTALLATION,Recall Incomplete,22S73/22V859,2022-11-18,"ON YOUR VEHICLE THERE IS A POSSIBILITY THAT A FUEL INJECTOR MAY CRACK, WHICH MAY RESULT IN FUEL ACCUMULATING ON THE TOP OF THE ENGINE.","LIQUID FUEL AND OR FUEL VAPOR THAT ACCUMULATES NEAR A SUFFICIENTLY HOT SURFACE MAY IGNITE RESULTING IN AN UNDERHOOD FIRE, INCREASING THE RISK OF INJURY.","PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSTALL A DRAIN TUBE TO THE ENGINE CYLINDER HEAD AND REPROGRAM THE POWERTRAIN CONTROL MODULE, FREE OF CHARGE PARTS AND LABOR. ADDITIONALLY, FORD MOTOR COMPANY IS PROVIDING A ONE-TIME REPAIR CUSTOMER SATISFACTION PROGRAM 22N18 FOR THE HIGH-PRESSURE FUEL INJECTORS, WHICH LASTS FOR 15 YEARS OR 150,000 MILES FROM THE WARRANTY START DATE - WHICHEVER COMES FIRST IF NEEDED. NOTE CUSTOMER SATISFACTION PROGRAM 22N18 WILL AUTOMATICALLY BE ACTIVATED FOR YOUR VEHICLE AFTER SAFETY RECALL 22S73 HAS BEEN COMPLETED."
1FMCU9G6XMUA50947,yes,PCM PROGRAMMING AND DRAIN TUBE INSTALLATION,Recall Incomplete,22S73/22V859,2022-11-18,"ON YOUR VEHICLE THERE IS A POSSIBILITY THAT A FUEL INJECTOR MAY CRACK, WHICH MAY RESULT IN FUEL ACCUMULATING ON THE TOP OF THE ENGINE.","LIQUID FUEL AND OR FUEL VAPOR THAT ACCUMULATES NEAR A SUFFICIENTLY HOT SURFACE MAY IGNITE RESULTING IN AN UNDERHOOD FIRE, INCREASING THE RISK OF INJURY.","PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSTALL A DRAIN TUBE TO THE ENGINE CYLINDER HEAD AND REPROGRAM THE POWERTRAIN CONTROL MODULE, FREE OF CHARGE PARTS AND LABOR. ADDITIONALLY, FORD MOTOR COMPANY IS PROVIDING A ONE-TIME REPAIR CUSTOMER SATISFACTION PROGRAM 22N18 FOR THE HIGH-PRESSURE FUEL INJECTORS, WHICH LASTS FOR 15 YEARS OR 150,000 MILES FROM THE WARRANTY START DATE - WHICHEVER COMES FIRST IF NEEDED. NOTE CUSTOMER SATISFACTION PROGRAM 22N18 WILL AUTOMATICALLY BE ACTIVATED FOR YOUR VEHICLE AFTER SAFETY RECALL 22S73 HAS BEEN COMPLETED."
1FMCU9G90HUA24177,no,,,,,,,
1FMCU9G90HUC03271,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9G94HUC87966,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9G97HUC81059,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9GD5JUC99800,no,,,,,,,
1FMCU9GD7HUC54920,no,,,,,,,
1FMCU9GD8KUC21254,no,,,,,,,
1FMCU9GX2EUD46572,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9GX3DUA11741,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9GX3EUB45652,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9GX4FUB64891,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9GX5FUB16820,no,,,,,,,
1FMCU9GX5GUB10274,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9GX8GUC29825,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9GX9FUB99913,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9H97DUD78691,no,,,,,,,
1FMCU9H97LUB61821,no,,,,,,,
1FMCU9J90DUA51270,no,,,,,,,
1FMCU9J92EUC68045,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9J97DUB21119,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9J97LUC33675,no,,,,,,,
1FMCU9J98JUC99729,no,,,,,,,
1FMCU9J99DUC71488,yes,TRANSMISSION SHIFTER CABLE BUSHING,Recall Incomplete,22S43/#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION. THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.
1FMCU9J99DUC71488,yes,DOOR LATCH REPEAT REPAIR,Recall Incomplete,20S30/20V331,2020-06-08,"YOUR VEHICLE WAS PREVIOUSLY REPAIRED UNDER SAFETY RECALL 15S16 OR 16S30. DURING THAT REPAIR, YOUR VEHICLES DOOR LATCHES WERE TO BE REPLACED TO HELP REDUCE THE RISK OF DOORS NOT CLOSING OR DOORS OPENING WHILE DRIVING. IT IS POSSIBLE THAT ONE OR MORE OF YOUR DOOR LATCHES WAS NOT REPLACED OR MAY NOT HAVE BEEN REPLACED CORRECTLY.","IF A DOOR LATCH WAS NOT REPLACED, THERE IS STILL A RISK THAT THE PAWL SPRING TAB INSIDE THE DOOR LATCH COULD BREAK. THIS CONDITION WILL TYPICALLY PREVENT THE DOOR FROM LATCHING. IN CERTAIN SITUATIONS, WHERE THE DOOR IS ABLE TO BE CLOSED, THE DOOR MAY UNLATCH WHILE DRIVING, INCREASING THE RISK OF INJURY","THE DOOR LATCH DATE CODES IN YOUR VEHICLE NEED TO BE INSPECTED TO VERIFY THAT THE PREVIOUS DOOR LATCH RECALL REPAIR WAS COMPLETED AS INTENDED. FOR YOUR CONVENIENCE AND TO ENCOURAGE THE CONTINUED SOCIAL DISTANCING REQUIREMENTS BY MANY STATE AND LOCAL GOVERNMENTS RELATED TO COVID-19, FORD IS PROVIDING YOU WITH THE OPTION TO COMPLETE THIS SIMPLE INSPECTION YOURSELF USING THE ATTACHED SELF-INSPECTION SHEET. BY UTILIZING THIS OPTION, YOU SHOULD NOT NEED TO TAKE YOUR VEHICLE TO YOUR DEALER UNLESS YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS DOOR WILL NOT LATCH OR OPENS WHILE DRIVING. IN THE UNLIKELY EVENT THAT THE SYSTEM CANNOT CONFIRM THE LATCHES ON YOUR VEHICLE BASED ON YOUR INPUT, OR IF YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS, YOU WILL NEED TO TAKE YOUR VEHICLE TO YOUR DEALERSHIP FOR ADDITIONAL INSPECTION AND/OR REPAIRS. IF YOU DO NOT WISH TO COMPLETE THIS INSPECTION YOURSELF, YOUR DEALER WILL INSPECT YOUR VEHICLE FOR YOU"
1FMDU32X1TZA95133,no,,,,,,,
1FMDU32X6RUD01200,invalid_vin,,,,,,,
1FMDU34X0SUB76133,no,,,,,,,
1FMDU34X0SZB01838,yes,SPEED CONTROL SYSTEM MODIFICATION,Recall Incomplete,09S09/09V399000,2009-10-13,"FORD IS RECALLING MODEL YEARS 1995-2003 WINDSTAR, 2000-2003 EXCURSION DIESEL, 1993-1997 AND 1999-2003 F-250 SD THROUGH F-550 SD DIESEL, 1992-2003 E-150 THROUGH E-550, 1995-2002 EXPLORER, 1997 AND 2002 MERCURY MOUNTAINEER, 1995-1997 AND 2001-2003 RANGER, AND 1994 F53 VEHICLES EQUIPPED WITH THE TEXAS INSTRUMENTS SPEED CONTROL DEACTIVATION SWITCH (SCDS). THE SCDS MAY LEAK INTERNALLY AND THEN OVERHEAT, SMOKE, OR BURN.",A VEHICLE FIRE COULD OCCUR WITH OR WITHOUT THE ENGINE RUNNING.,"FORD WILL NOTIFY OWNERS THAT DEALERS WILL INSTALL A FUSED WIRING HARNESS IN LINE WITH THE SCDS. ON 1999-2003 WINDSTAR VEHICLES WITH A LEAKING SCDS, DEALERS WILL ALSO INSPECT THE ABS CONTROL MODULE CONNECTOR AND REPAIR AS NECESSARY. REPAIRS WILL BE COMPLETED FREE OF CHARGE. THE SAFETY RECALL BEGAN ON OCTOBER 27, 2009. OWNERS MAY CONTACT FORD AT 1-888-222-2751."
1FMDU34X1RUE57982,invalid_vin,,,,,,,
1FMDU34X2SUB65411,yes,SPEED CONTROL SYSTEM MODIFICATION,Recall Incomplete,09S09/09V399000,2009-10-13,"FORD IS RECALLING MODEL YEARS 1995-2003 WINDSTAR, 2000-2003 EXCURSION DIESEL, 1993-1997 AND 1999-2003 F-250 SD THROUGH F-550 SD DIESEL, 1992-2003 E-150 THROUGH E-550, 1995-2002 EXPLORER, 1997 AND 2002 MERCURY MOUNTAINEER, 1995-1997 AND 2001-2003 RANGER, AND 1994 F53 VEHICLES EQUIPPED WITH THE TEXAS INSTRUMENTS SPEED CONTROL DEACTIVATION SWITCH (SCDS). THE SCDS MAY LEAK INTERNALLY AND THEN OVERHEAT, SMOKE, OR BURN.",A VEHICLE FIRE COULD OCCUR WITH OR WITHOUT THE ENGINE RUNNING.,"FORD WILL NOTIFY OWNERS THAT DEALERS WILL INSTALL A FUSED WIRING HARNESS IN LINE WITH THE SCDS. ON 1999-2003 WINDSTAR VEHICLES WITH A LEAKING SCDS, DEALERS WILL ALSO INSPECT THE ABS CONTROL MODULE CONNECTOR AND REPAIR AS NECESSARY. REPAIRS WILL BE COMPLETED FREE OF CHARGE. THE SAFETY RECALL BEGAN ON OCTOBER 27, 2009. OWNERS MAY CONTACT FORD AT 1-888-222-2751."
1FMDU34X2TZB79300,no,,,,,,,
1FMDU34X2VZA42585,no,,,,,,,
1FMDU34X7PUB64679,invalid_vin,,,,,,,
1FMDU34X9NUA84961,invalid_vin,,,,,,,
1FMDU34XXMUA27716,invalid_vin,,,,,,,
1FMDU62K73UC37536,no,,,,,,,
1FMDU63K85UA93139,no,,,,,,,
1FMDU64W85UB43510,no,,,,,,,
1FMDU74W94UC05078,no,,,,,,,
1FMDU85P51ZA00238,no,,,,,,,
1FMEU176XVLB82897,no,,,,,,,
1FMEU17LXVLA15090,no,,,,,,,
1FMEU33K67UB56325,no,,,,,,,
1FMEU53837UA77565,no,,,,,,,
1FMEU63E37UA71647,no,,,,,,,
1FMEU64E86UB64368,no,,,,,,,
1FMEU6DE1AUA24168,no,,,,,,,
1FMEU72E76UA32209,no,,,,,,,
1FMEU73E07UA97791,no,,,,,,,
1FMEU73E58UA81281,no,,,,,,,
1FMEU74EX6UA32542,no,,,,,,,
1FMEU75848UA64589,no,,,,,,,
1FMEU7DE9AUA75875,no,,,,,,,
1FMFU15508LA03009,no,,,,,,,
1FMFU17537LA53639,no,,,,,,,
1FMFU17L44LB20825,no,,,,,,,
1FMFU17L73LA67844,no,,,,,,,
1FMFU18556LA45314,no,,,,,,,
1FMFU18L34LB01035,no,,,,,,,
1FMFU20546LA57505,no,,,,,,,
1FMHK7B82CGA64623,no,,,,,,,
