VIN,open_recalls,Name,Status,nhtsa,Date,Description,safety,Repair_description,Unnamed: 9
1G1ZA5EU0CF346492,no,SAFETY BELT LAP ANCHOR TENSIONER CABLE,complete,15V269,2015-05-06,General Motors has decided that a defect which relates to motor vehicle safety exists in 2011-2012 model year Chevrolet Malibu vehicles. The flexible steel cable that connects the safety belt to the vehicle at the outside of the front outboard seating positions can fatigue and separate over time as a result of occupant movement into the seat.,"In a crash, a fatigued cable could break, reducing the effectiveness of the vehicle�s safety belts and increasing the risk of injury to the occupant.","Dealers will replace the outboard lap anchor mounting bracket to re-locate the tensioner 30mm rearward. Dealers will also inspect the cable, and if necessary, replace the lap pretensioner. These repairs will be completed free of charge.",
,,,,,,,,,
1G1ZA5EU0CF346492,no,BRAKE LAMP MALFUNCTION,complete,14V252,2014-05-14,"General Motors has decided that a defect which relates to motor vehicle safety exists in 2004-2012 Malibu, 2004-2007 Malibu Maxx, 2005-2010 Pontiac G6, 2007-2010 Saturn Aura vehicles. On these vehicles, over time an increased resistance can develop in the Body Control Module (BCM) connection system and result in voltage fluctuations or intermittency in the Brake Apply Sensor (BAS) circuit that can cause service brake lamp malfunction. As a result, the service brake lamps may illuminate when the service brakes are not being applied, or may not illuminate when the service brakes are being applied. Additionally, cruise control may not engage. If cruise control is engaged, additional service brake pedal travel may be required to disengage it. Service brake pedal application may not be required to move the shift lever out of PARK, or additional service brake pedal travel may be required to move the shift lever out of PARK. Traction control, electronic stability control, and panic braking assist features, if equipped, may be disabled. Service ESC and/or Traction Control tell-tales may illuminate with this condition.",These conditions may increase the risk of a crash.,"Dealers are to attach the wiring harness to the BCM with a spacer, apply dielectric lubricant to both the BCM and harness connector and on the BAS and harness connector, and relearn the brake pedal home position free of charge.",
,,,,,,,,,
1G1ZA5EU7BF224209,no,SAFETY BELT LAP ANCHOR TENSIONER CABLE,complete,15V269,2015-05-06,General Motors has decided that a defect which relates to motor vehicle safety exists in 2011-2012 model year Chevrolet Malibu vehicles. The flexible steel cable that connects the safety belt to the vehicle at the outside of the front outboard seating positions can fatigue and separate over time as a result of occupant movement into the seat.,"In a crash, a fatigued cable could break, reducing the effectiveness of the vehicle�s safety belts and increasing the risk of injury to the occupant.","Dealers will replace the outboard lap anchor mounting bracket to re-locate the tensioner 30mm rearward. Dealers will also inspect the cable, and if necessary, replace the lap pretensioner. These repairs will be completed free of charge.",
,,,,,,,,,
1G1ZA5EU7BF224209,no,BRAKE LAMP MALFUNCTION,complete,14V252,2014-05-14,"General Motors has decided that a defect which relates to motor vehicle safety exists in 2004-2012 Malibu, 2004-2007 Malibu Maxx, 2005-2010 Pontiac G6, 2007-2010 Saturn Aura vehicles. On these vehicles, over time an increased resistance can develop in the Body Control Module (BCM) connection system and result in voltage fluctuations or intermittency in the Brake Apply Sensor (BAS) circuit that can cause service brake lamp malfunction. As a result, the service brake lamps may illuminate when the service brakes are not being applied, or may not illuminate when the service brakes are being applied. Additionally, cruise control may not engage. If cruise control is engaged, additional service brake pedal travel may be required to disengage it. Service brake pedal application may not be required to move the shift lever out of PARK, or additional service brake pedal travel may be required to move the shift lever out of PARK. Traction control, electronic stability control, and panic braking assist features, if equipped, may be disabled. Service ESC and/or Traction Control tell-tales may illuminate with this condition.",These conditions may increase the risk of a crash.,"Dealers are to attach the wiring harness to the BCM with a spacer, apply dielectric lubricant to both the BCM and harness connector and on the BAS and harness connector, and relearn the brake pedal home position free of charge.",
,,,,,,,,,
1G1ZB5E03CF292440,yes,BRAKE LAMP MALFUNCTION,incomplete,14V252,2014-05-14,"General Motors has decided that a defect which relates to motor vehicle safety exists in 2004-2012 Malibu, 2004-2007 Malibu Maxx, 2005-2010 Pontiac G6, 2007-2010 Saturn Aura vehicles. On these vehicles, over time an increased resistance can develop in the Body Control Module (BCM) connection system and result in voltage fluctuations or intermittency in the Brake Apply Sensor (BAS) circuit that can cause service brake lamp malfunction. As a result, the service brake lamps may illuminate when the service brakes are not being applied, or may not illuminate when the service brakes are being applied. Additionally, cruise control may not engage. If cruise control is engaged, additional service brake pedal travel may be required to disengage it. Service brake pedal application may not be required to move the shift lever out of PARK, or additional service brake pedal travel may be required to move the shift lever out of PARK. Traction control, electronic stability control, and panic braking assist features, if equipped, may be disabled. Service ESC and/or Traction Control tell-tales may illuminate with this condition.",These conditions may increase the risk of a crash.,"Dealers are to attach the wiring harness to the BCM with a spacer, apply dielectric lubricant to both the BCM and harness connector and on the BAS and harness connector, and relearn the brake pedal home position free of charge.",
,,,,,,,,,
1G1ZB5E03CF292440,yes,SAFETY BELT LAP ANCHOR TENSIONER CABLE,incomplete,15V269,2015-05-06,General Motors has decided that a defect which relates to motor vehicle safety exists in 2011-2012 model year Chevrolet Malibu vehicles. The flexible steel cable that connects the safety belt to the vehicle at the outside of the front outboard seating positions can fatigue and separate over time as a result of occupant movement into the seat.,"In a crash, a fatigued cable could break, reducing the effectiveness of the vehicle�s safety belts and increasing the risk of injury to the occupant.","Dealers will replace the outboard lap anchor mounting bracket to re-locate the tensioner 30mm rearward. Dealers will also inspect the cable, and if necessary, replace the lap pretensioner. These repairs will be completed free of charge.",
,,,,,,,,,
1G1ZB5E05CF306337,no,SAFETY BELT LAP ANCHOR TENSIONER CABLE,complete,15V269,2015-05-06,General Motors has decided that a defect which relates to motor vehicle safety exists in 2011-2012 model year Chevrolet Malibu vehicles. The flexible steel cable that connects the safety belt to the vehicle at the outside of the front outboard seating positions can fatigue and separate over time as a result of occupant movement into the seat.,"In a crash, a fatigued cable could break, reducing the effectiveness of the vehicle�s safety belts and increasing the risk of injury to the occupant.","Dealers will replace the outboard lap anchor mounting bracket to re-locate the tensioner 30mm rearward. Dealers will also inspect the cable, and if necessary, replace the lap pretensioner. These repairs will be completed free of charge.",
,,,,,,,,,
1G1ZB5E05CF306337,no,BRAKE LAMP MALFUNCTION,complete,14V252,2014-05-14,"General Motors has decided that a defect which relates to motor vehicle safety exists in 2004-2012 Malibu, 2004-2007 Malibu Maxx, 2005-2010 Pontiac G6, 2007-2010 Saturn Aura vehicles. On these vehicles, over time an increased resistance can develop in the Body Control Module (BCM) connection system and result in voltage fluctuations or intermittency in the Brake Apply Sensor (BAS) circuit that can cause service brake lamp malfunction. As a result, the service brake lamps may illuminate when the service brakes are not being applied, or may not illuminate when the service brakes are being applied. Additionally, cruise control may not engage. If cruise control is engaged, additional service brake pedal travel may be required to disengage it. Service brake pedal application may not be required to move the shift lever out of PARK, or additional service brake pedal travel may be required to move the shift lever out of PARK. Traction control, electronic stability control, and panic braking assist features, if equipped, may be disabled. Service ESC and/or Traction Control tell-tales may illuminate with this condition.",These conditions may increase the risk of a crash.,"Dealers are to attach the wiring harness to the BCM with a spacer, apply dielectric lubricant to both the BCM and harness connector and on the BAS and harness connector, and relearn the brake pedal home position free of charge.",
,,,,,,,,,
1G1ZB5E08CF332110,no,SAFETY BELT LAP ANCHOR TENSIONER CABLE,complete,15V269,2015-05-06,General Motors has decided that a defect which relates to motor vehicle safety exists in 2011-2012 model year Chevrolet Malibu vehicles. The flexible steel cable that connects the safety belt to the vehicle at the outside of the front outboard seating positions can fatigue and separate over time as a result of occupant movement into the seat.,"In a crash, a fatigued cable could break, reducing the effectiveness of the vehicle�s safety belts and increasing the risk of injury to the occupant.","Dealers will replace the outboard lap anchor mounting bracket to re-locate the tensioner 30mm rearward. Dealers will also inspect the cable, and if necessary, replace the lap pretensioner. These repairs will be completed free of charge.",
,,,,,,,,,
1G1ZB5E08CF332110,no,BRAKE LAMP MALFUNCTION,complete,14V252,2014-05-14,"General Motors has decided that a defect which relates to motor vehicle safety exists in 2004-2012 Malibu, 2004-2007 Malibu Maxx, 2005-2010 Pontiac G6, 2007-2010 Saturn Aura vehicles. On these vehicles, over time an increased resistance can develop in the Body Control Module (BCM) connection system and result in voltage fluctuations or intermittency in the Brake Apply Sensor (BAS) circuit that can cause service brake lamp malfunction. As a result, the service brake lamps may illuminate when the service brakes are not being applied, or may not illuminate when the service brakes are being applied. Additionally, cruise control may not engage. If cruise control is engaged, additional service brake pedal travel may be required to disengage it. Service brake pedal application may not be required to move the shift lever out of PARK, or additional service brake pedal travel may be required to move the shift lever out of PARK. Traction control, electronic stability control, and panic braking assist features, if equipped, may be disabled. Service ESC and/or Traction Control tell-tales may illuminate with this condition.",These conditions may increase the risk of a crash.,"Dealers are to attach the wiring harness to the BCM with a spacer, apply dielectric lubricant to both the BCM and harness connector and on the BAS and harness connector, and relearn the brake pedal home position free of charge.",
